iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
1699,1,2.1904,8.7271,0.79755,11.715
1700,1,2.19173,8.73255,0.798234,11.7225
1701,1,2.19302,8.73798,0.798628,11.7296
1702,1,2.19407,8.74255,0.799059,11.7357
1703,1,2.19527,8.74717,0.799436,11.7419
1704,1,2.19611,8.75284,0.800007,11.749
1705,1,2.19739,8.7573,0.800362,11.755
1706,1,2.1982,8.7623,0.800851,11.7614
1707,1,2.19929,8.76654,0.801271,11.7671
1708,1,2.20029,8.77145,0.801587,11.7733
1709,1,2.20142,8.77611,0.802054,11.7796
1710,1,2.20257,8.78084,0.802399,11.7858
1711,1,2.2037,8.78565,0.802718,11.7921
1712,1,2.20468,8.79052,0.803106,11.7983
1713,1,2.20556,8.79558,0.80345,11.8046
1714,1,2.20671,8.80003,0.803669,11.8104
1715,1,2.20788,8.80519,0.803928,11.817
1716,1,2.20929,8.80951,0.804575,11.8234
1717,1,2.21063,8.81384,0.804983,11.8295
1718,1,2.21165,8.81822,0.805368,11.8352
1719,1,2.21241,8.82343,0.805749,11.8416
1720,1,2.21341,8.82829,0.806137,11.8478
1721,1,2.2143,8.83303,0.806546,11.8539
1722,1,2.21553,8.83741,0.806922,11.8599
1723,1,2.21679,8.84233,0.80733,11.8665
1724,1,2.21768,8.84783,0.807573,11.8731
1725,1,2.2226,8.85153,0.807863,11.882
1726,1,2.22382,8.85674,0.808371,11.8889
1727,1,2.22485,8.86171,0.808672,11.8952
1728,1,2.22613,8.86688,0.808985,11.902
1729,1,2.22693,8.87258,0.809259,11.9088
1730,1,2.2282,8.87725,0.809747,11.9152
1731,1,2.2296,8.88213,0.810017,11.9217
1732,1,2.23087,8.88686,0.810432,11.9282
1733,1,2.23224,8.8914,0.810799,11.9344
1734,1,2.23338,8.89669,0.811239,11.9413
1735,1,2.23459,8.90151,0.811476,11.9476
1736,1,2.23584,8.90614,0.811741,11.9537
1737,1,2.23702,8.9112,0.811965,11.9602
1738,1,2.23812,8.91591,0.812299,11.9663
1739,1,2.23881,8.92136,0.812579,11.9728
1740,1,2.23999,8.9258,0.813107,11.9789
1741,1,2.24117,8.93056,0.813524,11.9853
1742,1,2.24256,8.93518,0.813817,11.9916
1743,1,2.24376,8.93949,0.814199,11.9975
1744,1,2.24475,8.94429,0.814905,12.0039
1745,1,2.24601,8.94906,0.815322,12.0104
1746,1,2.24717,8.95408,0.815657,12.0169
1747,1,2.24836,8.95891,0.816068,12.0233
1748,1,2.24968,8.96383,0.816402,12.0299
1749,1,2.25065,8.96883,0.816603,12.0361
1750,1,2.25181,8.97339,0.817087,12.0423
1751,1,2.25302,8.97793,0.817441,12.0484
1752,1,2.25421,8.98257,0.81777,12.0545
1753,1,2.25546,8.98733,0.818191,12.061
1754,1,2.25636,8.993,0.818456,12.0678
1755,1,2.25778,8.9977,0.819137,12.0746
1756,1,2.25905,9.00236,0.819451,12.0809
1757,1,2.26002,9.00727,0.819982,12.0873
1758,1,2.26083,9.01246,0.820648,12.0939
1759,1,2.26189,9.01721,0.820983,12.1001
1760,1,2.26278,9.02262,0.82152,12.1069
1761,1,2.26396,9.02755,0.821919,12.1134
1762,1,2.26592,9.03113,0.822206,12.1193
1763,1,2.26703,9.03642,0.822554,12.126
1764,1,2.26842,9.04058,0.822879,12.1319
1765,1,2.2696,9.0452,0.823234,12.138
1766,1,2.27066,9.05011,0.823613,12.1444
1767,1,2.27148,9.05586,0.823917,12.1513
1768,1,2.2725,9.06066,0.824304,12.1575
1769,1,2.27364,9.0652,0.82491,12.1638
1770,1,2.27476,9.0695,0.825116,12.1694
1771,1,2.27589,9.07396,0.825391,12.1752
1772,1,2.27685,9.08036,0.825835,12.183
1773,1,2.27748,9.08678,0.826264,12.1905
1774,1,2.27815,9.09202,0.826648,12.1968
1775,1,2.2794,9.09704,0.827063,12.2035
1776,1,2.28045,9.10193,0.827382,12.2098
1777,1,2.28152,9.10651,0.827654,12.2157
1778,1,2.2822,9.11243,0.828036,12.2227
1779,1,2.28348,9.1175,0.828271,12.2293
